timestamp,symbol,open,high,low,close,volume
2026-09-07 10:30:00,AAPL,241.94,243.34,241.71,242.65,440446
2026-09-07 11:00:00,AAPL,242.65,244.52,242.05,243.99,336131
2026-09-07 11:30:00,AAPL,243.99,246.26,242.61,244.02,225060
2026-09-07 12:00:00,AAPL,244.02,245.61,243.77,244.72,148587
2026-09-07 12:30:00,AAPL,244.72,245.33,243.95,244.02,304231
2026-09-07 13:00:00,AAPL,244.02,244.48,242.03,242.22,442293
2026-09-07 13:30:00,AAPL,242.22,244.50,241.54,243.77,157643
2026-09-07 14:00:00,AAPL,243.77,244.04,242.02,242.15,271182
2026-09-07 14:30:00,AAPL,242.15,245.36,240.75,244.28,190140
2026-09-07 15:00:00,AAPL,244.28,244.91,240.55,241.92,265429
2026-09-07 15:30:00,AAPL,241.92,244.62,240.74,242.54,412060
2026-09-07 16:00:00,AAPL,242.54,244.38,242.20,243.71,790790
2026-09-08 09:30:00,AAPL,248.05,248.22,247.54,247.70,1146643
2026-09-08 10:00:00,AAPL,247.70,249.11,246.88,248.06,510222
2026-09-08 10:30:00,AAPL,248.06,248.25,244.17,245.98,136673
2026-09-08 11:00:00,AAPL,245.98,246.18,245.04,245.72,321331
2026-09-08 11:30:00,AAPL,245.72,247.07,244.17,245.95,199325
2026-09-08 12:00:00,AAPL,245.95,247.87,245.28,246.37,116396
2026-09-08 12:30:00,AAPL,246.37,247.95,246.20,247.13,416321
2026-09-08 13:00:00,AAPL,247.13,247.22,244.44,244.95,94470
2026-09-08 13:30:00,AAPL,244.95,246.99,242.10,243.90,173620
2026-09-08 14:00:00,AAPL,243.90,245.32,238.96,240.28,261239
2026-09-08 14:30:00,AAPL,240.28,240.91,239.41,240.79,397828
2026-09-08 15:00:00,AAPL,240.79,241.60,240.26,241.55,103271
2026-09-08 15:30:00,AAPL,241.55,241.57,240.98,241.04,814607
2026-09-08 16:00:00,AAPL,241.04,243.26,239.71,239.76,1354496
2026-09-09 09:30:00,AAPL,238.36,240.95,237.94,240.32,711358
2026-09-09 10:00:00,AAPL,240.32,241.62,239.48,241.46,574308
2026-09-09 10:30:00,AAPL,241.46,242.24,240.45,240.87,180579
2026-09-09 11:00:00,AAPL,240.87,242.98,238.04,239.18,435109
2026-09-09 11:30:00,AAPL,239.18,239.84,238.25,239.22,80212
2026-09-09 12:00:00,AAPL,239.22,239.45,238.00,238.65,384079
2026-09-09 12:30:00,AAPL,238.65,239.20,236.31,237.71,348002
2026-09-09 13:00:00,AAPL,237.71,240.64,237.35,238.52,168967
2026-09-09 13:30:00,AAPL,238.52,239.21,237.21,237.93,128961
2026-09-09 14:00:00,AAPL,237.93,238.62,234.78,236.28,432738
2026-09-09 14:30:00,AAPL,236.28,237.95,235.19,235.37,329108
2026-09-09 15:00:00,AAPL,235.37,237.06,234.28,235.76,318769
2026-09-09 15:30:00,AAPL,235.76,236.47,233.57,234.09,768392
2026-09-09 16:00:00,AAPL,234.09,236.62,233.76,236.17,461628
2026-09-10 09:30:00,AAPL,239.80,241.12,236.93,238.07,908943
2026-09-10 10:00:00,AAPL,238.07,242.00,237.75,239.73,511303
2026-09-10 10:30:00,AAPL,239.73,240.17,239.48,239.73,149908
2026-09-10 11:00:00,AAPL,239.73,241.88,238.38,240.46,312035
2026-09-10 11:30:00,AAPL,240.46,241.68,239.31,240.36,344649
2026-09-10 12:00:00,AAPL,240.36,241.34,237.04,237.59,328866
2026-09-10 12:30:00,AAPL,237.59,239.51,237.08,237.92,414318
2026-09-10 13:00:00,AAPL,237.92,239.63,236.81,237.54,310619
2026-09-10 13:30:00,AAPL,237.54,238.41,237.16,237.69,222456
2026-09-10 14:00:00,AAPL,237.69,239.50,235.69,236.19,280820
2026-09-10 14:30:00,AAPL,236.19,237.17,234.73,236.63,113674
2026-09-10 15:00:00,AAPL,236.63,237.08,235.23,235.58,300276
2026-09-10 15:30:00,AAPL,235.58,237.03,234.49,235.73,270480
2026-09-10 16:00:00,AAPL,235.73,238.60,235.65,237.27,1187691
2026-09-11 09:30:00,AAPL,237.56,238.50,235.71,237.18,1578730
2026-09-11 10:00:00,AAPL,237.18,237.20,234.28,235.52,882556
2026-09-11 10:30:00,AAPL,235.52,237.57,235.36,236.88,283873
2026-09-11 11:00:00,AAPL,236.88,239.33,235.59,238.55,291978
2026-09-11 11:30:00,AAPL,238.55,240.44,235.69,238.15,360034
2026-09-11 12:00:00,AAPL,238.15,239.14,236.08,236.25,375903
2026-09-11 12:30:00,AAPL,236.25,236.60,234.20,235.99,175278
2026-09-11 13:00:00,AAPL,235.99,238.19,235.69,237.27,190970
2026-09-11 13:30:00,AAPL,237.27,237.52,235.50,236.08,301021
2026-09-11 14:00:00,AAPL,236.08,236.09,234.93,235.34,90162
2026-09-11 14:30:00,AAPL,235.34,235.70,234.67,235.38,115975
2026-09-11 15:00:00,AAPL,235.38,235.66,233.72,235.13,96268
2026-09-11 15:30:00,AAPL,235.13,236.28,234.57,236.07,382352
2026-09-11 16:00:00,AAPL,236.07,236.70,235.99,236.22,907104
2026-09-14 09:30:00,AAPL,234.64,235.83,233.65,234.92,690192
2026-09-14 10:00:00,AAPL,234.92,235.69,234.43,235.11,577110
2026-09-14 10:30:00,AAPL,235.11,238.81,234.12,236.88,276768
2026-09-14 11:00:00,AAPL,236.88,237.83,233.79,235.13,408855
2026-09-14 11:30:00,AAPL,235.13,236.24,233.61,236.17,238116
2026-09-14 12:00:00,AAPL,236.17,238.44,234.11,237.35,101532
2026-09-14 12:30:00,AAPL,237.35,240.83,236.49,240.22,274285
2026-09-14 13:00:00,AAPL,240.22,242.78,239.17,242.16,337006
2026-09-14 13:30:00,AAPL,242.16,244.37,240.57,242.33,413229
2026-09-14 14:00:00,AAPL,242.33,244.35,241.97,243.63,353545
2026-09-14 14:30:00,AAPL,243.63,245.22,243.46,244.42,362157
2026-09-14 15:00:00,AAPL,244.42,245.86,243.79,244.72,248980
2026-09-14 15:30:00,AAPL,244.72,245.88,241.48,243.02,340872
2026-09-14 16:00:00,AAPL,243.02,244.12,242.78,242.78,1244798
2026-09-15 09:30:00,AAPL,239.87,240.88,238.52,239.05,1194121
2026-09-15 10:00:00,AAPL,239.05,240.85,238.18,240.58,875113
2026-09-15 10:30:00,AAPL,240.58,241.35,237.83,240.28,124885
2026-09-15 11:00:00,AAPL,240.28,240.61,239.25,240.55,371072
2026-09-15 11:30:00,AAPL,240.55,242.26,239.84,240.71,89040
2026-09-15 12:00:00,AAPL,240.71,241.31,239.04,239.43,442695
2026-09-15 12:30:00,AAPL,239.43,241.05,238.56,239.57,260227
2026-09-15 13:00:00,AAPL,239.57,242.46,238.82,240.96,253429
2026-09-15 13:30:00,AAPL,240.96,241.85,239.81,240.06,180969
2026-09-15 14:00:00,AAPL,240.06,241.76,238.54,241.09,441844
2026-09-15 14:30:00,AAPL,241.09,242.19,239.47,241.54,355060
2026-09-15 15:00:00,AAPL,241.54,244.16,239.91,241.82,181773
2026-09-15 15:30:00,AAPL,241.82,242.74,240.97,241.48,382731
2026-09-15 16:00:00,AAPL,241.48,244.10,238.77,243.68,1610477
2026-09-16 09:30:00,AAPL,242.33,246.87,241.04,245.75,665141
2026-09-16 10:00:00,AAPL,245.75,248.11,244.66,247.14,443319
2026-09-16 10:30:00,AAPL,247.14,248.26,246.97,247.49,330467
2026-09-16 11:00:00,AAPL,247.49,248.20,246.13,247.95,439898
2026-09-16 11:30:00,AAPL,247.95,248.66,247.75,248.10,375090
2026-09-16 12:00:00,AAPL,248.10,248.89,248.08,248.75,298195
2026-09-16 12:30:00,AAPL,248.75,252.17,247.61,250.71,198325
2026-09-16 13:00:00,AAPL,250.71,252.02,249.97,251.00,388556
2026-09-16 13:30:00,AAPL,251.00,251.90,250.30,250.36,405597
2026-09-16 14:00:00,AAPL,250.36,254.95,248.91,253.95,407950
2026-09-16 14:30:00,AAPL,253.95,255.89,252.43,255.51,162343
2026-09-16 15:00:00,AAPL,255.51,257.04,254.90,255.68,441429
2026-09-16 15:30:00,AAPL,255.68,257.78,255.18,257.04,492720
2026-09-16 16:00:00,AAPL,257.04,257.89,256.53,256.79,939525
2026-09-17 09:30:00,AAPL,256.19,259.52,255.07,258.64,864856
2026-09-17 10:00:00,AAPL,258.64,259.85,256.47,257.08,929094
2026-09-17 10:30:00,AAPL,257.08,258.54,256.84,257.85,241277
2026-09-17 11:00:00,AAPL,257.85,259.99,256.71,258.32,231315
2026-09-17 11:30:00,AAPL,258.32,258.78,256.39,256.75,222735
2026-09-17 12:00:00,AAPL,256.75,259.55,256.75,258.28,122174
2026-09-17 12:30:00,AAPL,258.28,259.60,255.54,255.68,93560
2026-09-17 13:00:00,AAPL,255.68,257.99,252.17,253.65,381569
2026-09-17 13:30:00,AAPL,253.65,253.76,253.25,253.43,382119
2026-09-17 14:00:00,AAPL,253.43,255.16,250.23,250.67,326677
2026-09-17 14:30:00,AAPL,250.67,250.81,248.48,249.11,308529
2026-09-17 15:00:00,AAPL,249.11,254.99,248.20,254.17,127837
2026-09-17 15:30:00,AAPL,254.17,254.37,252.47,252.69,418637
2026-09-17 16:00:00,AAPL,252.69,254.17,251.26,253.38,1054436
2026-09-18 09:30:00,AAPL,252.22,252.24,250.68,250.97,634674
2026-09-18 10:00:00,AAPL,250.97,251.83,249.45,250.50,789593
2026-09-18 10:30:00,AAPL,250.50,250.52,250.23,250.27,364475
2026-09-18 11:00:00,AAPL,250.27,250.35,248.37,249.83,341353
2026-09-18 11:30:00,AAPL,249.83,251.08,248.38,249.64,186723
2026-09-18 12:00:00,AAPL,249.64,250.19,249.10,249.61,334128
2026-09-18 12:30:00,AAPL,249.61,254.72,247.66,252.66,399224
2026-09-18 13:00:00,AAPL,252.66,255.03,252.59,253.44,293904
2026-09-18 13:30:00,AAPL,253.44,256.49,251.61,253.72,139486
2026-09-18 14:00:00,AAPL,253.72,253.85,252.41,253.03,233019
2026-09-18 14:30:00,AAPL,253.03,253.88,251.48,251.53,332968
2026-09-18 15:00:00,AAPL,251.53,252.80,250.54,252.70,394246
2026-09-18 15:30:00,AAPL,252.70,254.88,252.17,252.28,323201
2026-09-18 16:00:00,AAPL,252.28,254.13,249.77,251.89,1514803
2026-08-31 09:30:00,MSFT,453.11,453.30,452.61,453.18,1666187
2026-08-31 10:00:00,MSFT,453.18,455.20,448.56,448.57,405813
2026-08-31 10:30:00,MSFT,448.57,449.23,444.54,445.98,277766
2026-08-31 11:00:00,MSFT,445.98,451.15,445.56,449.68,178908
2026-08-31 11:30:00,MSFT,449.68,451.73,447.15,451.58,295364
2026-08-31 12:00:00,MSFT,451.58,457.74,450.80,454.95,449742
2026-08-31 12:30:00,MSFT,454.95,458.03,451.85,457.14,421845
2026-08-31 13:00:00,MSFT,457.14,459.18,456.66,456.91,99408
2026-08-31 13:30:00,MSFT,456.91,464.85,456.51,461.57,310847
2026-08-31 14:00:00,MSFT,461.57,465.85,459.28,462.68,88046
2026-08-31 14:30:00,MSFT,462.68,464.48,461.74,462.32,326148
2026-08-31 15:00:00,MSFT,462.32,462.59,459.83,461.20,406767
2026-08-31 15:30:00,MSFT,461.20,463.61,457.93,460.00,809543
2026-08-31 16:00:00,MSFT,460.00,461.13,455.07,456.12,1473300
2026-09-01 09:30:00,MSFT,457.10,459.36,455.67,456.71,1052677
2026-09-01 10:00:00,MSFT,456.71,461.01,455.98,460.96,914532
2026-09-01 10:30:00,MSFT,460.96,461.75,460.18,461.52,167223
2026-09-01 11:00:00,MSFT,461.52,465.13,456.69,459.72,233809
2026-09-01 11:30:00,MSFT,459.72,462.29,458.26,461.10,208029
2026-09-01 12:00:00,MSFT,461.10,461.55,457.70,457.98,121402
2026-09-01 12:30:00,MSFT,457.98,459.32,455.49,456.59,438159
2026-09-01 13:00:00,MSFT,456.59,460.88,455.37,457.00,213157
2026-09-01 13:30:00,MSFT,457.00,461.82,456.34,459.28,323926
2026-09-01 14:00:00,MSFT,459.28,464.02,458.24,462.46,261175
2026-09-01 14:30:00,MSFT,462.46,466.35,462.34,464.85,302460
2026-09-01 15:00:00,MSFT,464.85,466.69,461.70,463.91,333340
2026-09-01 15:30:00,MSFT,463.91,474.68,462.82,473.28,626395
2026-09-01 16:00:00,MSFT,473.28,475.87,464.71,466.10,1280064
2026-09-02 09:30:00,MSFT,477.21,479.55,475.59,476.78,552853
2026-09-02 10:00:00,MSFT,476.78,479.35,471.29,472.89,550096
2026-09-02 10:30:00,MSFT,472.89,474.59,472.48,473.29,179683
2026-09-02 11:00:00,MSFT,473.29,475.28,469.77,471.65,425600
2026-09-02 11:30:00,MSFT,471.65,472.54,469.06,471.15,100668
2026-09-02 12:00:00,MSFT,471.15,474.04,469.33,473.33,383863
2026-09-02 12:30:00,MSFT,473.33,474.06,471.15,472.51,297843
2026-09-02 13:00:00,MSFT,472.51,472.95,470.50,471.36,362805
2026-09-02 13:30:00,MSFT,471.36,474.44,469.91,473.22,166268
2026-09-02 14:00:00,MSFT,473.22,473.44,469.82,473.29,332627
2026-09-02 14:30:00,MSFT,473.29,475.83,471.03,475.52,325540
2026-09-02 15:00:00,MSFT,475.52,476.50,471.95,472.18,198287
2026-09-02 15:30:00,MSFT,472.18,477.19,467.46,474.93,834384
2026-09-02 16:00:00,MSFT,474.93,477.08,471.76,474.17,479189
2026-09-03 09:30:00,MSFT,474.21,477.70,471.98,475.64,999792
2026-09-03 10:00:00,MSFT,475.64,477.36,470.73,471.54,495180
2026-09-03 10:30:00,MSFT,471.54,474.02,470.73,471.18,374339
2026-09-03 11:00:00,MSFT,471.18,473.38,468.06,469.60,323409
2026-09-03 11:30:00,MSFT,469.60,470.89,465.94,466.76,294064
2026-09-03 12:00:00,MSFT,466.76,467.80,460.96,467.43,140880
2026-09-03 12:30:00,MSFT,467.43,472.59,465.27,469.50,151127
2026-09-03 13:00:00,MSFT,469.50,470.62,465.05,467.69,363216
2026-09-03 13:30:00,MSFT,467.69,470.28,465.10,466.54,161014
2026-09-03 14:00:00,MSFT,466.54,471.19,465.29,469.45,226664
2026-09-03 14:30:00,MSFT,469.45,471.15,466.11,466.46,312460
2026-09-03 15:00:00,MSFT,466.46,466.91,461.51,464.78,272589
2026-09-03 15:30:00,MSFT,464.78,475.14,463.42,470.34,626096
2026-09-03 16:00:00,MSFT,470.34,472.90,466.01,472.36,1403611
2026-09-04 09:30:00,MSFT,470.58,472.86,467.50,472.18,556070
2026-09-04 10:00:00,MSFT,472.18,472.49,465.65,466.96,382040
2026-09-04 10:30:00,MSFT,466.96,468.64,465.86,467.45,387433
2026-09-04 11:00:00,MSFT,467.45,468.22,461.15,464.68,252259
2026-09-04 11:30:00,MSFT,464.68,468.58,463.49,465.46,155858
2026-09-04 12:00:00,MSFT,465.46,467.69,464.21,464.38,171486
2026-09-04 12:30:00,MSFT,464.38,470.73,463.24,468.42,204744
2026-09-04 13:00:00,MSFT,468.42,470.57,468.25,470.30,219129
2026-09-04 13:30:00,MSFT,470.30,475.39,467.34,474.42,329690
2026-09-04 14:00:00,MSFT,474.42,476.06,473.26,473.81,391251
2026-09-04 14:30:00,MSFT,473.81,477.66,473.30,476.29,425454
2026-09-04 15:00:00,MSFT,476.29,478.30,475.85,476.12,96331
2026-09-04 15:30:00,MSFT,476.12,479.78,473.85,478.99,764084
2026-09-04 16:00:00,MSFT,478.99,481.88,477.05,481.41,619429
2026-09-07 09:30:00,MSFT,480.60,483.86,478.76,482.04,1677598
2026-09-07 10:00:00,MSFT,482.04,482.53,477.62,479.89,725755
2026-09-07 10:30:00,MSFT,479.89,481.85,479.81,479.88,447934
2026-09-07 11:00:00,MSFT,479.88,484.66,478.20,482.87,192734
2026-09-07 11:30:00,MSFT,482.87,486.39,478.98,480.63,296957
2026-09-07 12:00:00,MSFT,480.63,482.35,478.48,479.19,303747
2026-09-07 12:30:00,MSFT,479.19,480.42,477.88,479.88,160026
2026-09-07 13:00:00,MSFT,479.88,481.81,478.17,478.82,306427
2026-09-07 13:30:00,MSFT,478.82,482.01,477.10,479.52,148217
2026-09-07 14:00:00,MSFT,479.52,480.37,474.81,476.33,144084
2026-09-07 14:30:00,MSFT,476.33,479.49,473.56,475.54,301740
2026-09-07 15:00:00,MSFT,475.54,480.63,473.11,478.46,264363
2026-09-07 15:30:00,MSFT,478.46,480.20,476.52,477.85,412246
2026-09-07 16:00:00,MSFT,477.85,478.94,474.15,476.91,1220831
2026-09-08 09:30:00,MSFT,482.25,484.94,481.95,483.95,1626430
2026-09-08 10:00:00,MSFT,483.95,490.25,483.40,486.83,893378
2026-09-08 10:30:00,MSFT,486.83,488.96,483.26,485.38,443578
2026-09-08 11:00:00,MSFT,485.38,485.51,481.83,483.00,448416
2026-09-08 11:30:00,MSFT,483.00,487.75,482.30,483.56,155105
2026-09-08 12:00:00,MSFT,483.56,486.74,482.80,485.01,154383
2026-09-08 12:30:00,MSFT,485.01,489.99,482.78,484.70,277234
2026-09-08 13:00:00,MSFT,484.70,488.08,483.88,486.58,274014
2026-09-08 13:30:00,MSFT,486.58,488.12,483.43,485.78,107582
2026-09-08 14:00:00,MSFT,485.78,487.53,481.99,484.58,106089
2026-09-08 14:30:00,MSFT,484.58,485.90,482.57,483.70,311758
2026-09-08 15:00:00,MSFT,483.70,484.81,480.53,481.19,348617
2026-09-08 15:30:00,MSFT,481.19,484.69,480.61,483.40,760271
2026-09-08 16:00:00,MSFT,483.40,489.00,483.13,487.41,912460
2026-09-09 09:30:00,MSFT,483.06,486.94,482.99,485.36,892989
2026-09-09 10:00:00,MSFT,485.36,489.11,485.13,485.95,771546
2026-09-09 10:30:00,MSFT,485.95,487.38,484.79,487.36,279338
2026-09-09 11:00:00,MSFT,487.36,487.64,482.97,485.56,265685
2026-09-09 11:30:00,MSFT,485.56,488.90,482.61,484.23,102178
2026-09-09 12:00:00,MSFT,484.23,485.04,480.19,481.61,305068
2026-09-09 12:30:00,MSFT,481.61,485.41,480.31,482.79,298991
2026-09-09 13:00:00,MSFT,482.79,484.63,481.11,482.22,404075
2026-09-09 13:30:00,MSFT,482.22,484.97,481.27,481.97,269715
2026-09-09 14:00:00,MSFT,481.97,488.32,481.87,486.42,354707
2026-09-09 14:30:00,MSFT,486.42,493.44,484.62,490.08,258002
2026-09-09 15:00:00,MSFT,490.08,494.24,487.71,491.01,358189
2026-09-09 15:30:00,MSFT,491.01,496.99,490.75,492.87,616346
2026-09-09 16:00:00,MSFT,492.87,496.72,488.27,488.92,665596
2026-09-10 09:30:00,MSFT,487.24,489.40,484.70,488.41,608027
2026-09-10 10:00:00,MSFT,488.41,489.84,482.89,485.78,768119
2026-09-10 10:30:00,MSFT,485.78,486.32,480.05,482.52,375956
2026-09-10 11:00:00,MSFT,482.52,485.92,476.45,480.70,249454
2026-09-10 11:30:00,MSFT,480.70,485.21,480.29,483.24,311844
2026-09-10 12:00:00,MSFT,483.24,486.41,480.80,484.15,390074
2026-09-10 12:30:00,MSFT,484.15,487.99,483.39,487.22,109826
2026-09-10 13:00:00,MSFT,487.22,491.10,486.09,490.05,417990
2026-09-10 13:30:00,MSFT,490.05,496.44,488.37,493.63,322594
2026-09-10 14:00:00,MSFT,493.63,497.76,489.32,491.59,101507
2026-09-10 14:30:00,MSFT,491.59,492.66,486.05,487.01,329366
2026-09-10 15:00:00,MSFT,487.01,491.73,485.14,485.18,316203
2026-09-10 15:30:00,MSFT,485.18,492.28,483.54,489.83,779057
2026-09-10 16:00:00,MSFT,489.83,493.81,489.41,493.48,1368045
2026-09-11 09:30:00,MSFT,499.01,500.42,497.76,498.92,1043270
2026-09-11 10:00:00,MSFT,498.92,501.07,495.15,495.42,911532
2026-09-11 10:30:00,MSFT,495.42,495.84,494.15,494.71,129548
2026-09-11 11:00:00,MSFT,494.71,495.38,492.25,492.30,395988
2026-09-11 11:30:00,MSFT,492.30,498.90,491.08,497.69,385523
2026-09-11 12:00:00,MSFT,497.69,501.35,493.61,494.64,427149
2026-09-11 12:30:00,MSFT,494.64,500.44,493.03,498.43,124417
2026-09-11 13:00:00,MSFT,498.43,500.17,496.64,497.55,431333
2026-09-11 13:30:00,MSFT,497.55,498.91,488.41,492.81,439354
2026-09-11 14:00:00,MSFT,492.81,494.37,491.73,493.93,89558
2026-09-11 14:30:00,MSFT,493.93,494.71,490.28,491.19,192298
2026-09-11 15:00:00,MSFT,491.19,493.89,485.68,488.78,161235
2026-09-11 15:30:00,MSFT,488.78,503.77,487.09,500.48,356053
2026-09-11 16:00:00,MSFT,500.48,500.60,496.98,497.15,1156246
2026-09-14 09:30:00,MSFT,492.06,496.69,491.16,494.84,829261
2026-09-14 10:00:00,MSFT,494.84,496.44,491.19,494.04,423580
2026-09-14 10:30:00,MSFT,494.04,494.60,491.99,493.99,312888
2026-09-14 11:00:00,MSFT,493.99,499.81,491.96,497.35,315367
2026-09-14 11:30:00,MSFT,497.35,499.06,494.07,497.65,181720
2026-09-14 12:00:00,MSFT,497.65,500.78,493.30,496.72,310999
2026-09-14 12:30:00,MSFT,496.72,497.09,492.94,494.66,164965
2026-09-14 13:00:00,MSFT,494.66,498.41,491.53,497.01,152560
2026-09-14 13:30:00,MSFT,497.01,498.18,495.18,497.73,133786
2026-09-14 14:00:00,MSFT,497.73,498.70,495.49,498.15,145367
2026-09-14 14:30:00,MSFT,498.15,501.33,496.64,497.23,157253
2026-09-14 15:00:00,MSFT,497.23,503.62,496.50,503.21,196411
2026-09-14 15:30:00,MSFT,503.21,509.35,501.39,505.65,665712
2026-09-14 16:00:00,MSFT,505.65,507.08,504.51,504.53,621139
2026-09-15 09:30:00,MSFT,504.03,507.97,502.47,504.60,1153154
2026-09-15 10:00:00,MSFT,504.60,506.11,503.76,505.09,395534
2026-09-15 10:30:00,MSFT,505.09,510.40,502.91,510.28,402619
2026-09-15 11:00:00,MSFT,510.28,511.55,510.14,511.52,367731
2026-09-15 11:30:00,MSFT,511.52,519.50,510.53,516.96,301907
2026-09-15 12:00:00,MSFT,516.96,519.92,516.76,518.86,300109
2026-09-15 12:30:00,MSFT,518.86,521.61,516.72,519.81,112929
2026-09-15 13:00:00,MSFT,519.81,527.48,519.51,524.67,350205
2026-09-15 13:30:00,MSFT,524.67,527.54,523.01,524.47,232710
2026-09-15 14:00:00,MSFT,524.47,525.67,520.86,520.98,428321
2026-09-15 14:30:00,MSFT,520.98,525.26,518.85,524.05,269060
2026-09-15 15:00:00,MSFT,524.05,528.38,518.04,527.36,370535
